#,CMT,GeneID,Name,#SEQ,ave_SP,SP,SP200,SP_PHO,TM_PHO,ave_GPI,XC,Others,XC_HH,Others_HH,GO_CC
1173,CMT_M,FBgn0036937,Ir76b,13,0.846,0.846,0.846,0.846,3.846,0.000,PBP[Lig_chan-Glu_bd:1],Ion_channel[Lig_chan:1],N/A,N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM; GO:0043235:receptor complex:IDA; GO:0071683:sensory dendrite:IDA;
1174,CMT_M,FBgn0037501,Ir84a,12,0.694,0.417,0.833,0.833,3.000,0.042,PBP[Lig_chan-Glu_bd:1],Ion_channel[Lig_chan:1],N/A,N/A,GO:0016021:integral component of membrane:ISM; GO:0043235:receptor complex:IDA; GO:0005887:integral component of plasma membrane:IDA; GO:0071683:sensory dendrite:IDA; GO:0044292:dendrite terminus:IDA; GO:0043025:neuronal cell body:IDA;
1175,CMT_M,FBgn0038840,CG5621,30,0.867,0.900,0.967,0.733,4.900,0.033,"PBP[Lig_chan-Glu_bd:1, SBP_bac_3:1]; Periplas_BP[ANF_receptor:1]",Ion_channel[Lig_chan:1],N/A,N/A,GO:0005886:plasma membrane:ISS;
1176,CMT_M,FBgn0039916,Ekar,21,0.778,0.714,0.810,0.810,2.524,0.071,"PBP[Lig_chan-Glu_bd:1, SBP_bac_3:0.762]; Periplas_BP[ANF_receptor:1]",Ion_channel[Lig_chan:0.905],N/A,N/A,GO:0005886:plasma membrane:ISS;
1177,CMT_M,FBgn0046113,GluRIIC,13,0.846,0.769,0.923,0.846,3.923,0.000,"PBP[Lig_chan-Glu_bd:1, SBP_bac_3:1]; Periplas_BP[ANF_receptor:1]",Ion_channel[Lig_chan:1],N/A,N/A,GO:0045202:synapse:IDA; GO:0097482:muscle cell postsynaptic density:IDA; GO:0008328:ionotropic glutamate receptor complex:IMP; GO:0031594:neuromuscular junction:IDA;
1178,CMT_M,FBgn0052704,Ir8a,12,0.861,0.833,0.833,0.917,2.917,0.083,PBP[Lig_chan-Glu_bd:1],Ion_channel[Lig_chan:1],"Periplas_BP[ANF_receptor, Peripla_BP_6, Peripla_BP_5, Peripla_BP_1]",N/A,GO:0016021:integral component of membrane:ISM; GO:0005887:integral component of plasma membrane:IDA; GO:0071683:sensory dendrite:IDA; GO:0005886:plasma membrane:IDA; GO:0043235:receptor complex:IDA; GO:0032590:dendrite membrane:IDA; GO:0071683:sensory dendrite:IDA;
1179,CMT_M,FBgn0053513,Nmdar2,26,0.218,0.077,0.462,0.115,4.500,0.000,PBP[Lig_chan-Glu_bd:0.962]; Periplas_BP[ANF_receptor:0.962],Ion_channel[Lig_chan:1],"Periplas_BP[Peripla_BP_6, Peripla_BP_5]",N/A,GO:0016021:integral component of membrane:IDA; GO:0008328:ionotropic glutamate receptor complex:IPI;
1180,CMT_M,FBgn0039927,CG11155,36,0.065,0.028,0.139,0.028,3.667,0.000,"PBP[Lig_chan-Glu_bd:0.944, SBP_bac_3:0.722]; Periplas_BP[ANF_receptor:1]",Ion_channel[Lig_chan:0.861],N/A,N/A,GO:0005886:plasma membrane:ISS;
1181,CMT_M,FBgn0264000,GluRIB,15,0.933,0.933,0.933,0.933,2.600,0.000,PBP[Lig_chan-Glu_bd:0.933]; Periplas_BP[ANF_receptor:1],Ion_channel[Lig_chan:0.867],N/A,N/A,GO:0008328:ionotropic glutamate receptor complex:ISS; GO:0008328:ionotropic glutamate receptor complex:ISS;
1182,CMT_M,FBgn0051201,GluRIIE,14,0.476,0.643,0.643,0.143,4.000,0.000,"PBP[Lig_chan-Glu_bd:0.929, SBP_bac_3:0.929]; Periplas_BP[ANF_receptor:0.929]",Ion_channel[Lig_chan:0.929]; DUF4227:0.0714,N/A,N/A,GO:0016021:integral component of membrane:ISS; GO:0008328:ionotropic glutamate receptor complex:IMP; GO:0097482:muscle cell postsynaptic density:IDA;
1183,CMT_M,FBgn0038837,CG3822,13,1.000,1.000,1.000,1.000,2.769,0.000,"PBP[Lig_chan-Glu_bd:0.923, SBP_bac_3:0.923]; Periplas_BP[ANF_receptor:1]",Ion_channel[Lig_chan:0.923],N/A,N/A,GO:0005886:plasma membrane:ISS;
1184,CMT_M,FBgn0004620,GluRIIA,12,0.500,0.583,0.833,0.083,4.417,0.000,"PBP[Lig_chan-Glu_bd:0.917, SBP_bac_3:0.5]; Periplas_BP[ANF_receptor:1]",Ion_channel[Lig_chan:0.917],N/A,N/A,GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:ISS; GO:0031594:neuromuscular junction:IDA; GO:0097482:muscle cell postsynaptic density:IDA; GO:0008328:ionotropic glutamate receptor complex:IMP; GO:0031594:neuromuscular junction:IDA; GO:0097482:muscle cell postsynaptic density:IDA; GO:0031594:neuromuscular junction:IDA; GO:0031594:neuromuscular junction:IDA;
1185,CMT_M,FBgn0038153,Ir87a,12,0.889,0.917,0.917,0.833,4.167,0.000,PBP[SBP_bac_3:0.917],Ion_channel[Lig_chan:0.0833],N/A,N/A,GO:0016021:integral component of membrane:ISM;
1186,CMT_M,FBgn0083979,Ir10a,12,0.833,0.833,0.833,0.833,4.583,0.042,PBP[Lig_chan-Glu_bd:0.917],Ion_channel[Lig_chan:1],N/A,N/A,GO:0016021:integral component of membrane:ISM;
1187,CMT_M,FBgn0036829,Ir75d,15,0.556,0.533,0.600,0.533,2.867,0.000,PBP[Lig_chan-Glu_bd:0.867],Ion_channel[Lig_chan:0.8],N/A,N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
1188,CMT_M,FBgn0259188,Ir7f,12,0.000,0.000,0.000,0.000,3.500,0.083,"PBP[Lig_chan-Glu_bd:0.833, SBP_bac_3:0.417]",HTH[DUF2250:0.0833]; Ion_channel[Lig_chan:0.0833],N/A,N/A,GO:0016021:integral component of membrane:ISM;
1189,CMT_M,FBgn0259190,Ir7d,14,0.619,0.571,0.714,0.571,3.571,0.071,"PBP[Lig_chan-Glu_bd:0.786, SBP_bac_3:0.143]",N/A,"PBP[SBP_bac_3, LysR_substrate]",N/A,GO:0016021:integral component of membrane:ISM;
1190,CMT_M,FBgn0040849,Ir41a,13,0.077,0.077,0.154,0.000,3.615,0.269,PBP[Lig_chan-Glu_bd:0.692],Ion_channel[Lig_chan:1],N/A,N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
1191,CMT_M,FBgn0259683,Ir40a,18,0.722,0.722,0.722,0.722,1.778,0.028,"PBP[Lig_chan-Glu_bd:0.667, SBP_bac_3:0.389]",Ion_channel[Lig_chan:0.667],PBP[SBP_bac_3],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
1192,CMT_M,FBgn0039879,Ir100a,12,1.000,1.000,1.000,1.000,4.333,0.125,PBP[Lig_chan-Glu_bd:0.5],N/A,PBP[SBP_bac_3],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1193,CMT_M,FBgn0259215,Ir93a,13,0.667,0.615,0.692,0.692,3.846,0.000,PBP[Lig_chan-Glu_bd:0.462],Ion_channel[Lig_chan:1],PBP[Lig_chan-Glu_bd],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
1194,CMT_M,FBgn0031209,Ir21a,12,0.611,0.750,0.750,0.333,4.167,0.000,PBP[Lig_chan-Glu_bd:0.417],Ion_channel[Lig_chan:1],N/A,N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
1195,CMT_M,FBgn0030385,Ir11a,10,0.667,0.600,0.700,0.700,3.300,0.000,"PBP[Lig_chan-Glu_bd:0.4, SBP_bac_3:0.3]",N/A,PBP[SBP_bac_3],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1196,CMT_M,FBgn0260874,Ir76a,18,0.000,0.000,0.000,0.000,3.722,0.194,PBP[Lig_chan-Glu_bd:0.333],Ion_channel[Lig_chan:0.944],PBP[Lig_chan-Glu_bd],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM; GO:0071683:sensory dendrite:IDA; GO:0043235:receptor complex:IDA;
1197,CMT_M,FBgn0029961,Ir7a,13,0.923,0.923,0.923,0.923,2.692,0.385,PBP[Lig_chan-Glu_bd:0.308],Ion_channel[Lig_chan:0.154],PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM;
1198,CMT_M,FBgn0036150,Ir68a,14,0.714,0.714,0.714,0.714,4.143,0.000,"PBP[Lig_chan-Glu_bd:0.286, SBP_bac_3:0.0714]",Ion_channel[Lig_chan:1],PBP[Lig_chan-Glu_bd],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
1199,CMT_M,FBgn0034994,Ir60a,12,0.889,0.917,1.000,0.750,4.500,0.042,PBP[Lig_chan-Glu_bd:0.167],Ion_channel[Lig_chan:0.167],PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan]; CaM_bdg_C0,GO:0016021:integral component of membrane:ISM;
1200,CMT_M,FBgn0261402,Ir75b,7,0.048,0.000,0.143,0.000,4.143,0.143,PBP[Lig_chan-Glu_bd:0.143],Ion_channel[Lig_chan:1],PBP[Lig_chan-Glu_bd],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
1201,CMT_M,FBgn0029965,Ir7b,12,0.917,0.917,0.917,0.917,3.583,0.292,N/A,Ion_channel[Lig_chan:0.917],PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM;
1202,CMT_M,FBgn0029968,Ir7g,9,0.000,0.000,0.000,0.000,3.000,0.278,N/A,N/A,"PBP[Lig_chan-Glu_bd, SBP_bac_3]",N/A,GO:0016021:integral component of membrane:ISM;
1203,CMT_M,FBgn0031181,Ir20a,14,0.024,0.000,0.071,0.000,3.071,0.464,N/A,Ion_channel[Lig_chan:0.286],"PBP[Lig_chan-Glu_bd, SBP_bac_3]",N/A,GO:0016021:integral component of membrane:ISM;
1204,CMT_M,FBgn0033515,Ir47a,9,0.778,0.778,0.778,0.778,3.000,0.444,N/A,N/A,PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1205,CMT_M,FBgn0033648,Ir48b,12,0.500,0.500,0.500,0.500,4.167,0.042,N/A,Ion_channel[Lig_chan:1],PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM;
1206,CMT_M,FBgn0033651,Ir48c,9,0.852,0.889,0.889,0.778,3.889,0.667,N/A,Ion_channel[Lig_chan:0.556],PBP[Lig_chan-Glu_bd],N/A,GO:0005783:endoplasmic reticulum:IDA; GO:0016021:integral component of membrane:ISM;
1207,CMT_M,FBgn0034023,Ir52a,34,0.833,0.794,0.882,0.824,4.000,0.074,N/A,Ion_channel[Lig_chan:0.0294],"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1208,CMT_M,FBgn0034272,Ir54a,12,0.667,0.667,0.667,0.667,3.417,0.250,N/A,N/A,PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM;
1209,CMT_M,FBgn0034456,Ir56b,11,0.000,0.000,0.000,0.000,4.455,0.000,N/A,Ion_channel[Lig_chan:0.273],PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM;
1210,CMT_M,FBgn0034457,Ir56c,12,0.306,0.250,0.333,0.333,4.833,0.542,N/A,Ion_channel[Lig_chan:0.917]; DUF2410:0.0833,PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1211,CMT_M,FBgn0034458,Ir56d,12,0.028,0.000,0.000,0.083,3.750,0.000,N/A,Ion_channel[Lig_chan:0.25],PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1212,CMT_M,FBgn0035019,Ir60e,11,0.606,0.545,0.636,0.636,3.455,0.455,N/A,Ion_channel[Lig_chan:0.636],"PBP[Lig_chan-Glu_bd, SBP_bac_3]",N/A,GO:0016021:integral component of membrane:ISM;
1213,CMT_M,FBgn0036010,Ir67a,12,1.000,1.000,1.000,1.000,2.833,0.250,N/A,Ion_channel[Lig_chan:0.0833],"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1214,CMT_M,FBgn0036083,Ir67b,11,0.061,0.000,0.091,0.091,3.545,0.136,N/A,Phage_holin_3_7:0.0909,"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1215,CMT_M,FBgn0036250,Ir68b,12,0.750,0.750,0.750,0.750,3.000,0.000,N/A,Ion_channel[Lig_chan:1],PBP[Lig_chan-Glu_bd],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
1216,CMT_M,FBgn0036757,Ir75a,11,0.030,0.091,0.000,0.000,4.636,0.000,N/A,Ion_channel[Lig_chan:1],PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM; GO:0071683:sensory dendrite:IDA; GO:0005887:integral component of plasma membrane:IDA;
1217,CMT_M,FBgn0037630,Ir85a,13,0.769,0.692,0.692,0.923,4.538,0.000,N/A,Ion_channel[Lig_chan:1],PBP[Lig_chan-Glu_bd],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
1218,CMT_M,FBgn0038789,Ir92a,12,0.278,0.250,0.500,0.083,3.083,0.375,N/A,Ion_channel[Lig_chan:0.917],PBP[Lig_chan-Glu_bd],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
1219,CMT_M,FBgn0039079,Ir94g,12,0.000,0.000,0.000,0.000,3.000,0.125,N/A,N/A,"PBP[Lig_chan-Glu_bd, SBP_bac_3]",N/A,GO:0016021:integral component of membrane:ISM;
1220,CMT_M,FBgn0039080,Ir94h,14,0.024,0.000,0.071,0.000,3.071,0.464,N/A,Ion_channel[Lig_chan:0.286],PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM;
1221,CMT_M,FBgn0050081,Ir51b,20,0.900,0.900,0.900,0.900,3.600,0.025,N/A,Ion_channel[Lig_chan:0.05]; Bim_N:0.05; DUF4131:0.05,"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1222,CMT_M,FBgn0050125,Ir56a,12,0.833,0.833,0.833,0.833,3.250,0.167,N/A,N/A,"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1223,CMT_M,FBgn0050464,Ir52d,34,0.833,0.794,0.882,0.824,4.000,0.074,N/A,Ion_channel[Lig_chan:0.0294],"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1224,CMT_M,FBgn0050468,Ir52c,34,0.833,0.794,0.882,0.824,4.000,0.074,N/A,Ion_channel[Lig_chan:0.0294],PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1225,CMT_M,FBgn0050469,Ir52b,34,0.833,0.794,0.882,0.824,4.000,0.074,N/A,Ion_channel[Lig_chan:0.0294],"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1226,CMT_M,FBgn0051164,Ir94a,5,0.933,1.000,1.000,0.800,3.600,0.000,N/A,N/A,PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1227,CMT_M,FBgn0051225,Ir94f,11,0.030,0.000,0.000,0.091,2.364,0.455,N/A,N/A,"PBP[Lig_chan-Glu_bd, SBP_bac_3]",N/A,GO:0016021:integral component of membrane:ISM;
1228,CMT_M,FBgn0051423,Ir94c,25,0.653,0.640,0.640,0.680,3.320,0.020,N/A,Ion_channel[Lig_chan:0.08],PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1229,CMT_M,FBgn0051424,Ir94b,5,0.600,0.600,0.600,0.600,4.000,0.000,N/A,N/A,PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1230,CMT_M,FBgn0051718,Ir31a,14,0.619,0.429,0.714,0.714,2.929,0.107,N/A,Ion_channel[Lig_chan:1],"PBP[Lig_chan-Glu_bd, SBP_bac_3]",N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
1231,CMT_M,FBgn0052058,Ir67c,8,1.000,1.000,1.000,1.000,4.000,0.062,N/A,Ion_channel[Lig_chan:0.875],"PBP[Lig_chan-Glu_bd, SBP_bac_3]",N/A,GO:0016021:integral component of membrane:ISM;
1232,CMT_M,FBgn0053971,Ir62a,9,0.667,0.667,0.778,0.556,3.556,0.222,N/A,Ion_channel[Lig_chan:0.111],PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1233,CMT_M,FBgn0259185,Ir60b,24,0.514,0.417,0.542,0.583,3.333,0.042,N/A,Ion_channel[Lig_chan:0.0417],PBP[Lig_chan-Glu_bd],Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1234,CMT_M,FBgn0259187,Ir60d,24,0.514,0.417,0.542,0.583,3.333,0.042,N/A,Ion_channel[Lig_chan:0.0417],PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM;
1235,CMT_M,FBgn0259189,Ir7e,12,0.000,0.000,0.000,0.000,4.000,0.250,N/A,Ion_channel[Lig_chan:0.333],PBP[Lig_chan-Glu_bd],N/A,GO:0016021:integral component of membrane:ISM;
1236,CMT_M,FBgn0259193,Ir94d,9,0.704,0.667,0.667,0.778,3.111,0.167,N/A,N/A,"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1237,CMT_M,FBgn0259194,Ir94e,14,0.571,0.500,0.643,0.571,3.500,0.107,N/A,N/A,"PBP[Lig_chan-Glu_bd, SBP_bac_3]",Ion_channel[Lig_chan],GO:0016021:integral component of membrane:ISM;
1238,CMT_M,FBgn0261401,Ir75c,12,0.361,0.500,0.583,0.000,4.167,0.000,N/A,Ion_channel[Lig_chan:1],PBP[Lig_chan-Glu_bd],N/A,GO:0016020:membrane:IEA; GO:0016021:integral component of membrane:ISM;
1239,CMT_E,FBgn0010403,Obp83b,9,1.000,1.000,1.000,1.000,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:ISM;
1240,CMT_E,FBgn0011279,Obp69a,12,0.917,0.917,0.917,0.917,0.000,0.333,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:ISM;
1241,CMT_E,FBgn0011280,Obp19d,12,0.972,1.000,1.000,0.917,0.083,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:ISM;
1242,CMT_E,FBgn0011281,Obp83a,13,0.923,0.846,1.000,0.923,0.077,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:ISM;
1243,CMT_E,FBgn0011282,Obp84a,19,1.000,1.000,1.000,1.000,0.000,0.026,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:ISM;
1244,CMT_E,FBgn0011283,Obp28a,12,1.000,1.000,1.000,1.000,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:ISM;
1245,CMT_E,FBgn0030103,Obp8a,11,0.727,0.727,0.727,0.727,0.273,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1246,CMT_E,FBgn0031109,Obp19a,12,0.833,0.833,0.833,0.833,0.000,0.375,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:ISM;
1247,CMT_E,FBgn0031110,Obp19b,12,1.000,1.000,1.000,1.000,0.000,0.042,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:ISM;
1248,CMT_E,FBgn0031111,Obp19c,12,0.917,0.917,0.917,0.917,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1249,CMT_E,FBgn0033268,Obp44a,12,0.917,0.833,0.917,1.000,0.083,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0005576:extracellular region:ISM;
1250,CMT_E,FBgn0034468,Obp56a,12,1.000,1.000,1.000,1.000,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:ISM;
1251,CMT_E,FBgn0034470,Obp56d,21,0.937,0.857,1.000,0.952,0.048,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:ISM;
1252,CMT_E,FBgn0034471,Obp56e,21,0.937,0.857,1.000,0.952,0.048,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA; GO:0005576:extracellular region:ISM;
1253,CMT_E,FBgn0034474,Obp56g,16,0.938,0.938,0.938,0.938,0.000,0.031,PBP_GOBP:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA; GO:0005576:extracellular region:ISM;
1254,CMT_E,FBgn0034475,Obp56h,12,1.000,1.000,1.000,1.000,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:ISM;
1255,CMT_E,FBgn0034509,Obp57c,14,0.929,0.929,0.929,0.929,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1256,CMT_E,FBgn0034769,Obp58c,16,0.938,0.938,0.938,0.938,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1257,CMT_E,FBgn0039678,Obp99a,13,1.000,1.000,1.000,1.000,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:ISM; GO:0012505:endomembrane system:IDA;
1258,CMT_E,FBgn0039684,Obp99d,12,0.833,0.750,0.917,0.833,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1259,CMT_E,FBgn0039685,Obp99b,13,1.000,1.000,1.000,1.000,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:ISM;
1260,CMT_E,FBgn0043532,Obp56i,8,0.625,0.625,0.625,0.625,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005576:extracellular region:ISM;
1261,CMT_E,FBgn0043533,Obp56f,8,0.875,0.875,0.875,0.875,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA; GO:0005576:extracellular region:ISM;
1262,CMT_E,FBgn0043536,Obp57d,14,0.786,0.786,0.786,0.786,0.000,0.071,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1263,CMT_E,FBgn0046875,Obp83g,10,1.000,1.000,1.000,1.000,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1264,CMT_E,FBgn0046876,Obp83ef,12,0.806,0.750,0.833,0.833,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1265,CMT_E,FBgn0046878,Obp83cd,11,0.818,0.818,0.818,0.818,0.000,0.000,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1266,CMT_E,FBgn0046879,Obp56c,14,0.833,0.786,0.857,0.857,0.000,0.036,PBP_GOBP:1,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
1267,CMT_E,FBgn0046880,Obp56b,12,0.917,0.917,0.917,0.917,0.000,0.000,Omega_toxin[Conotoxin:0.0833]; PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1268,CMT_E,FBgn0050145,Obp57e,14,0.786,0.786,0.786,0.786,0.000,0.071,PBP_GOBP:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1269,CMT_E,FBgn0020277,lush,16,0.917,0.875,1.000,0.875,0.125,0.000,PBP_GOBP:0.938,N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0005576:extracellular region:IDA;
1270,CMT_E,FBgn0033573,Obp47a,12,1.000,1.000,1.000,1.000,0.083,0.083,PBP_GOBP:0.917,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1271,CMT_E,FBgn0036681,Obp73a,12,0.667,0.500,0.917,0.583,0.417,0.000,PBP_GOBP:0.917,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
1272,CMT_E,FBgn0030985,Obp18a,8,0.833,0.750,0.875,0.875,0.000,0.000,PBP_GOBP:0.875,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1273,CMT_E,FBgn0034766,Obp59a,14,0.786,0.786,0.786,0.786,0.000,0.000,PBP_GOBP:0.857,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1274,CMT_E,FBgn0039682,Obp99c,13,0.846,0.846,0.846,0.846,0.000,0.000,PBP_GOBP:0.846,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1275,CMT_E,FBgn0043530,Obp51a,6,0.833,0.833,0.833,0.833,0.000,0.000,PBP_GOBP:0.833,N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA; GO:0005576:extracellular region:ISM;
1276,CMT_E,FBgn0034768,Obp58b,17,0.784,0.765,0.824,0.765,0.059,0.000,PBP_GOBP:0.765,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
1277,CMT_E,FBgn0033614,Obp47b,12,0.917,0.833,1.000,0.917,0.083,0.000,PBP_GOBP:0.75,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1278,CMT_E,FBgn0043539,Obp22a,5,1.000,1.000,1.000,1.000,0.000,0.200,DIM:0.4; PBP_GOBP:0.6,N/A,PBP_GOBP,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA; GO:0005576:extracellular region:ISM;
1279,CMT_E,FBgn0043534,Obp57b,15,0.911,0.867,0.933,0.933,0.000,0.000,PBP_GOBP:0.4,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
1280,CMT_E,FBgn0043535,Obp57a,15,0.911,0.867,0.933,0.933,0.000,0.000,PBP_GOBP:0.4,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
1281,CMT_E,FBgn0038859,Obp93a,13,0.769,0.769,0.769,0.769,0.000,0.000,PBP_GOBP:0.385,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
1282,CMT_E,FBgn0050052,Obp49a,12,1.000,1.000,1.000,1.000,0.000,0.000,PBP_GOBP:0.25,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
1283,CMT_E,FBgn0033931,Obp50e,12,0.583,0.583,0.583,0.583,0.000,0.000,PBP_GOBP:0.0833,N/A,PBP_GOBP,N/A,GO:0005576:extracellular region:ISM;
